time,open,high,low,close,Volume
2025-02-05T02:30:00+03:00,204.72,206.14,204.48,206.11,23109.388
2025-02-05T02:45:00+03:00,206.11,208.32,205.87,206.64,34064.781
2025-02-05T03:00:00+03:00,206.64,207.45,205.89,206.69,40397.151
2025-02-05T03:15:00+03:00,206.69,207.31,205.64,207.13,33471.025
2025-02-05T03:30:00+03:00,207.13,207.34,206.03,207.06,17204.287
2025-02-05T03:45:00+03:00,207.06,208.24,206.71,206.71,22139.037
2025-02-05T04:00:00+03:00,206.7,209.39,206.66,208.18,36760.959
2025-02-05T04:15:00+03:00,208.17,208.99,207.38,207.49,20202.856
2025-02-05T04:30:00+03:00,207.49,207.91,206.92,206.95,26954.704
2025-02-05T04:45:00+03:00,206.95,207.34,205.12,205.52,37880.358
2025-02-05T05:00:00+03:00,205.51,206.64,205.23,206.1,32891.646
2025-02-05T05:15:00+03:00,206.09,206.79,205.11,206.14,37227.166
2025-02-05T05:30:00+03:00,206.14,206.63,205.13,206.4,23709.82
2025-02-05T05:45:00+03:00,206.4,208.22,205.96,207.56,44812.972
2025-02-05T06:00:00+03:00,207.56,208.04,207,207.14,12069.318
2025-02-05T06:15:00+03:00,207.13,207.32,206.51,206.83,14259.489
2025-02-05T06:30:00+03:00,206.84,209.02,206.83,208.09,71705.178
2025-02-05T06:45:00+03:00,208.09,208.21,207.04,207.38,11457.068
2025-02-05T07:00:00+03:00,207.38,207.53,206,206.2,12642.319
2025-02-05T07:15:00+03:00,206.21,206.55,205.45,205.59,29903.364
2025-02-05T07:30:00+03:00,205.6,206.55,205.56,206.32,13144.678
2025-02-05T07:45:00+03:00,206.33,206.54,204.67,205.06,24115.533
2025-02-05T08:00:00+03:00,205.06,205.6,204.02,204.59,26249.393
2025-02-05T08:15:00+03:00,204.59,204.73,203.93,204.36,19917.182
2025-02-05T08:30:00+03:00,204.36,204.5,203.54,204.15,20276.947
2025-02-05T08:45:00+03:00,204.14,206.73,204.07,206.47,62361.813
2025-02-05T09:00:00+03:00,206.46,208.32,205.33,207,34321.664
2025-02-05T09:15:00+03:00,207.01,207.01,205.59,205.98,17662.702
2025-02-05T09:30:00+03:00,205.98,205.98,204.28,205.36,25673.521
2025-02-05T09:45:00+03:00,205.37,205.46,204.58,204.74,20252.914
2025-02-05T10:00:00+03:00,204.73,205.21,204.16,204.81,38004.462
2025-02-05T10:15:00+03:00,204.81,205.07,203.85,205.04,22570.354
2025-02-05T10:30:00+03:00,205.03,205.03,204.19,204.88,17364.073
2025-02-05T10:45:00+03:00,204.89,205.86,204.55,205.07,20461.529
2025-02-05T11:00:00+03:00,205.06,206.29,204.92,205.73,18692.445
2025-02-05T11:15:00+03:00,205.72,205.73,204.43,204.65,15360.491
2025-02-05T11:30:00+03:00,204.64,204.72,203.83,204.06,23263.911
2025-02-05T11:45:00+03:00,204.07,205.15,203.95,204.97,24719.213
2025-02-05T12:00:00+03:00,204.96,206.06,204.63,205.38,28084.681
2025-02-05T12:15:00+03:00,205.38,206.13,204.42,204.55,19354.737
2025-02-05T12:30:00+03:00,204.54,204.54,203.5,203.67,31304.956
2025-02-05T12:45:00+03:00,203.68,203.97,202.92,203.37,25369.756
2025-02-05T13:00:00+03:00,203.36,204.13,203.11,203.47,23608.637
2025-02-05T13:15:00+03:00,203.48,205.12,203.48,204.79,17169.737
2025-02-05T13:30:00+03:00,204.78,205.41,204.55,205.01,17993.234
2025-02-05T13:45:00+03:00,205.01,205.33,204.65,204.65,17353.745
2025-02-05T14:00:00+03:00,204.66,206.08,204.65,206.02,21893.776
2025-02-05T14:15:00+03:00,206.01,206.94,205.14,205.24,40500.463
2025-02-05T14:30:00+03:00,205.25,205.94,204.92,205.86,27225.509
2025-02-05T14:45:00+03:00,205.86,206.64,205.61,206.33,25452.508
2025-02-05T15:00:00+03:00,206.32,206.92,205.84,206.3,27767.118
2025-02-05T15:15:00+03:00,206.3,207.18,206.26,206.35,30064.134
2025-02-05T15:30:00+03:00,206.35,206.36,205.3,205.61,18443.309
2025-02-05T15:45:00+03:00,205.61,205.71,204.59,204.85,19166.31
2025-02-05T16:00:00+03:00,204.84,205.57,204.62,205.24,14032.211
2025-02-05T16:15:00+03:00,205.24,205.63,204.45,205.28,26119.913
2025-02-05T16:30:00+03:00,205.28,206.21,205.23,205.64,20571.73
2025-02-05T16:45:00+03:00,205.65,206.29,205.55,206,22020.462
2025-02-05T17:00:00+03:00,205.99,206.54,204.04,204.7,26577.243
2025-02-05T17:15:00+03:00,204.7,206.49,204.68,206.49,32969.456
2025-02-05T17:30:00+03:00,206.48,207.62,205.78,206.83,76719.132
2025-02-05T17:45:00+03:00,206.83,207.34,203.3,203.94,67427.2
2025-02-05T18:00:00+03:00,203.95,204.67,201.56,204.3,95537.131
2025-02-05T18:15:00+03:00,204.3,205.33,202.84,205.27,24262.095
2025-02-05T18:30:00+03:00,205.26,205.77,203.27,203.27,24065.088
2025-02-05T18:45:00+03:00,203.27,203.43,201.42,201.77,44256.852
2025-02-05T19:00:00+03:00,201.76,202.12,199.66,200.08,84409.004
2025-02-05T19:15:00+03:00,200.08,200.57,198.48,199.4,135470.35
2025-02-05T19:30:00+03:00,199.4,199.94,197.83,199.57,91773.85
2025-02-05T19:45:00+03:00,199.58,201.39,199.17,199.79,116686.473
2025-02-05T20:00:00+03:00,199.79,201.49,199.66,201.24,34112.67
2025-02-05T20:15:00+03:00,201.24,201.24,198.4,198.59,65703.113
2025-02-05T20:30:00+03:00,198.6,199,196.57,197.13,71024.539
2025-02-05T20:45:00+03:00,197.14,198.39,196.88,197.41,39929.027
2025-02-05T21:00:00+03:00,197.42,198.29,196.53,196.95,67270.873
2025-02-05T21:15:00+03:00,196.95,198,196.93,197.54,28197.472
2025-02-05T21:30:00+03:00,197.53,198.85,197.21,197.96,30659.293
2025-02-05T21:45:00+03:00,197.97,198,196.42,197.75,25588.129
2025-02-05T22:00:00+03:00,197.75,198.2,197.13,197.45,30213.354
2025-02-05T22:15:00+03:00,197.44,199.12,197.36,199.08,23622.994
2025-02-05T22:30:00+03:00,199.07,200,198.76,199.15,33225.977
2025-02-05T22:45:00+03:00,199.15,199.95,198.76,199.56,21260.71
2025-02-05T23:00:00+03:00,199.56,200.67,199.51,199.86,28686.562
2025-02-05T23:15:00+03:00,199.86,200.06,198.92,199.49,19019.656
2025-02-05T23:30:00+03:00,199.5,199.64,196.7,196.76,27339.221
2025-02-05T23:45:00+03:00,196.76,198.97,196.7,198.56,38616.02
2025-02-06T00:00:00+03:00,198.57,199.06,198.33,198.45,14321.999
2025-02-06T00:15:00+03:00,198.44,199.4,198.25,198.95,17877.217
2025-02-06T00:30:00+03:00,198.93,200.06,198.86,199.78,23072.516
2025-02-06T00:45:00+03:00,199.79,200.06,198.74,198.83,32170.73
2025-02-06T01:00:00+03:00,198.82,199.3,197.74,199.24,46363.826
2025-02-06T01:15:00+03:00,199.24,199.48,196.85,197,25331.444
2025-02-06T01:30:00+03:00,197,197.85,195.68,195.69,41613.505
2025-02-06T01:45:00+03:00,195.69,196.53,195.47,195.99,15681.471
2025-02-06T02:00:00+03:00,195.98,197.45,195.5,197,34579.693
2025-02-06T02:15:00+03:00,197,197.13,195.58,195.67,12537.349
2025-02-06T02:30:00+03:00,195.66,196.52,195.14,196.25,23420.471
2025-02-06T02:45:00+03:00,196.26,196.48,195.67,196.12,19609.864
2025-02-06T03:00:00+03:00,196.12,198.19,195.93,197.86,48437.01
2025-02-06T03:15:00+03:00,197.86,198.82,197.6,198.29,27157.813
2025-02-06T03:30:00+03:00,198.28,198.92,197.46,197.88,29807.186
2025-02-06T03:45:00+03:00,197.88,197.95,196.64,197.18,21376.206
2025-02-06T04:00:00+03:00,197.19,199.1,196.22,199.05,28971.191
2025-02-06T04:15:00+03:00,199.06,199.98,198.44,198.84,21755.629
2025-02-06T04:30:00+03:00,198.83,199.16,198.04,198.36,21158.348
2025-02-06T04:45:00+03:00,198.35,199.62,198.31,199.4,14885.803
2025-02-06T05:00:00+03:00,199.38,200.71,199.24,200.7,24243.118
2025-02-06T05:15:00+03:00,200.7,201.22,200.13,200.67,26939.806
2025-02-06T05:30:00+03:00,200.66,200.77,200.08,200.73,15045.529
2025-02-06T05:45:00+03:00,200.73,200.8,199.92,200.31,15862.332
2025-02-06T06:00:00+03:00,200.31,200.65,199.51,199.65,17379.282
2025-02-06T06:15:00+03:00,199.64,200.25,199.36,200.22,11509.074
2025-02-06T06:30:00+03:00,200.22,201.27,200.13,201.04,17127.093
2025-02-06T06:45:00+03:00,201.04,201.09,200.4,200.71,12318.219
2025-02-06T07:00:00+03:00,200.71,201.07,200.27,201.07,10297.237
2025-02-06T07:15:00+03:00,201.06,202.1,200.88,201.68,19486.054
2025-02-06T07:30:00+03:00,201.68,201.71,200.94,201.45,10919.036
2025-02-06T07:45:00+03:00,201.45,201.74,201,201.58,12964.467
2025-02-06T08:00:00+03:00,201.58,201.65,200.88,201.03,15242.774
2025-02-06T08:15:00+03:00,201.04,201.97,200.69,201.9,12218.447
2025-02-06T08:30:00+03:00,201.9,202.62,201.38,202.31,16586.167
2025-02-06T08:45:00+03:00,202.32,202.53,201.56,201.7,23586.489
2025-02-06T09:00:00+03:00,201.69,202.83,201.44,202.71,59190.777
2025-02-06T09:15:00+03:00,202.71,203.12,202.22,202.26,95314.365
2025-02-06T09:30:00+03:00,202.27,203.77,202.22,203.47,96106.337
2025-02-06T09:45:00+03:00,203.48,203.98,203.23,203.7,107959.047
2025-02-06T10:00:00+03:00,203.69,203.69,202.39,202.57,91580.167
2025-02-06T10:15:00+03:00,202.58,202.97,202.44,202.51,15389.34
2025-02-06T10:30:00+03:00,202.52,203.08,201.88,202.27,22190.768
2025-02-06T10:45:00+03:00,202.28,202.38,201.8,202,15196.529
2025-02-06T11:00:00+03:00,202,202.54,201.52,201.87,25252.852
2025-02-06T11:15:00+03:00,201.88,202.22,201.63,201.67,19139.267
2025-02-06T11:30:00+03:00,201.67,201.94,201.07,201.21,28896.867
2025-02-06T11:45:00+03:00,201.22,201.68,200.84,201.15,20919.239
2025-02-06T12:00:00+03:00,201.14,202.84,200.66,202.77,25789.31
2025-02-06T12:15:00+03:00,202.76,202.93,201.78,201.93,24146.919
2025-02-06T12:30:00+03:00,201.94,202.9,201.84,201.87,15013.282
2025-02-06T12:45:00+03:00,201.87,202.73,201.82,202.57,10261.554
2025-02-06T13:00:00+03:00,202.58,202.8,202.23,202.58,15297.869
2025-02-06T13:15:00+03:00,202.59,202.86,202.11,202.59,10276.346
2025-02-06T13:30:00+03:00,202.6,202.65,200.86,201.32,17492.436
2025-02-06T13:45:00+03:00,201.32,201.62,200.84,201.34,14897.79
2025-02-06T14:00:00+03:00,201.33,201.5,200.37,200.77,19151.9
2025-02-06T14:15:00+03:00,200.78,200.78,199.18,199.55,22556.488
2025-02-06T14:30:00+03:00,199.55,200.16,198.66,200.14,27248.629
2025-02-06T14:45:00+03:00,200.14,201,200.01,200.26,12732.736
2025-02-06T15:00:00+03:00,200.27,200.63,199.11,199.34,16340.143
2025-02-06T15:15:00+03:00,199.34,199.39,198.65,199.11,20627.233
2025-02-06T15:30:00+03:00,199.1,199.39,197.77,199.15,38175.241
2025-02-06T15:45:00+03:00,199.15,199.4,198.08,198.24,30705.477
2025-02-06T16:00:00+03:00,198.24,198.92,198.04,198.58,26933.129
2025-02-06T16:15:00+03:00,198.59,199.04,198.33,198.59,18902.952
2025-02-06T16:30:00+03:00,198.59,200.15,198.52,198.92,49528.242
2025-02-06T16:45:00+03:00,198.92,200.46,198.63,200.22,21001.863
2025-02-06T17:00:00+03:00,200.21,200.65,198.28,199.05,24166.641
2025-02-06T17:15:00+03:00,199.04,199.15,197.55,198.06,37986.811
2025-02-06T17:30:00+03:00,198.06,198.8,195.59,196.36,66920.354
2025-02-06T17:45:00+03:00,196.37,197.05,195.1,195.25,51700.774
2025-02-06T18:00:00+03:00,195.25,196.2,194.64,195.78,53213.514
2025-02-06T18:15:00+03:00,195.78,195.9,194.03,194.17,72094.658
2025-02-06T18:30:00+03:00,194.18,194.22,191.81,192.4,104600.259
2025-02-06T18:45:00+03:00,192.41,192.49,190.52,191.23,118397.002
2025-02-06T19:00:00+03:00,191.23,192.82,190.96,192.52,93474.817
2025-02-06T19:15:00+03:00,192.51,192.95,190.24,190.37,59245.858
2025-02-06T19:30:00+03:00,190.37,190.91,189.35,189.36,88317.734
2025-02-06T19:45:00+03:00,189.36,190.37,188.73,190.34,71680.095
2025-02-06T20:00:00+03:00,190.35,191.08,189.93,190.3,37194.322
2025-02-06T20:15:00+03:00,190.29,191.71,189.06,191.66,41803.822
2025-02-06T20:30:00+03:00,191.67,192.92,191.14,191.48,43504.857
2025-02-06T20:45:00+03:00,191.48,191.52,189.99,190.03,32519.944
2025-02-06T21:00:00+03:00,190.03,191.07,189.16,189.61,76503.961
2025-02-06T21:15:00+03:00,189.61,190.63,189.45,189.6,32216.834
2025-02-06T21:30:00+03:00,189.6,190.59,188.36,189.4,45566.277
2025-02-06T21:45:00+03:00,189.4,190.7,189.28,189.94,20495.132
2025-02-06T22:00:00+03:00,189.94,190.99,188.72,190.74,57552.926
2025-02-06T22:15:00+03:00,190.75,191.76,190.22,190.27,46195.085
2025-02-06T22:30:00+03:00,190.27,190.28,189.1,189.98,22597.813
2025-02-06T22:45:00+03:00,189.98,190.42,189.11,189.9,21694.85
2025-02-06T23:00:00+03:00,189.91,191.37,189.56,191.13,39837.468
2025-02-06T23:15:00+03:00,191.12,191.37,190.37,191.01,23280.483
2025-02-06T23:30:00+03:00,191.01,192.44,190.98,191.61,23962.567
2025-02-06T23:45:00+03:00,191.61,193.14,191.5,193.14,35792.042
2025-02-07T00:00:00+03:00,193.14,193.4,192.35,192.37,31764.321
2025-02-07T00:15:00+03:00,192.38,192.63,191.3,191.49,19391.61
2025-02-07T00:30:00+03:00,191.5,192.7,190.62,192.56,27408.93
2025-02-07T00:45:00+03:00,192.56,194.66,191.9,193.99,59800.357
2025-02-07T01:00:00+03:00,193.99,194.11,191.08,191.26,48685.315
2025-02-07T01:15:00+03:00,191.27,192.21,190.42,192.08,38040.158
2025-02-07T01:30:00+03:00,192.07,192.1,191.16,191.45,20264.875
2025-02-07T01:45:00+03:00,191.44,191.46,190.4,190.69,25327.902
2025-02-07T02:00:00+03:00,190.69,191.17,189.77,189.91,57305.051
2025-02-07T02:15:00+03:00,189.9,190.75,188.63,188.64,47791.442
2025-02-07T02:30:00+03:00,188.64,189.21,187.39,188.7,78685.574
2025-02-07T02:45:00+03:00,188.7,189.96,188.51,189.54,38295.308
2025-02-07T03:00:00+03:00,189.53,191.49,189.18,191.14,70761.696
2025-02-07T03:15:00+03:00,191.14,192.33,191.05,191.56,47289.227
2025-02-07T03:30:00+03:00,191.57,192,190.36,190.4,84898.102
2025-02-07T03:45:00+03:00,190.41,190.56,189.45,189.88,28046.114
2025-02-07T04:00:00+03:00,189.89,191.07,189.81,191.02,18087.663
2025-02-07T04:15:00+03:00,191.01,191.27,190.24,190.77,16599.394
2025-02-07T04:30:00+03:00,190.77,191.25,189.91,190.89,25465.253
2025-02-07T04:45:00+03:00,190.89,193.79,190.42,192.26,48493.383
2025-02-07T05:00:00+03:00,192.25,194.51,192.12,193.65,102174.783
2025-02-07T05:15:00+03:00,193.65,195.21,193.57,194.65,74822.057
2025-02-07T05:30:00+03:00,194.66,195.13,193.9,194.02,26893.547
2025-02-07T05:45:00+03:00,194.03,194.95,193.95,194.89,16281.49
2025-02-07T06:00:00+03:00,194.88,195.87,194.55,194.82,35459.506
2025-02-07T06:15:00+03:00,194.82,195.05,194.01,194.14,16764.166
2025-02-07T06:30:00+03:00,194.14,194.14,192.48,192.56,19124.78
2025-02-07T06:45:00+03:00,192.57,193.48,192.57,193.31,22984.456
2025-02-07T07:00:00+03:00,193.3,194.79,193.08,194.56,20287.595
2025-02-07T07:15:00+03:00,194.56,195.24,194.34,194.86,14623.327
2025-02-07T07:30:00+03:00,194.85,195.36,194.6,194.76,22425.049
2025-02-07T07:45:00+03:00,194.76,194.89,194.02,194.16,14992.969
2025-02-07T08:00:00+03:00,194.16,194.69,193.37,193.62,14742.051
2025-02-07T08:15:00+03:00,193.61,193.96,192.59,192.69,19067.576
2025-02-07T08:30:00+03:00,192.69,193.41,192.19,193.38,24051.183
2025-02-07T08:45:00+03:00,193.39,193.48,192.19,192.78,24029.693
2025-02-07T09:00:00+03:00,192.78,192.99,191.67,192.25,29982.374
2025-02-07T09:15:00+03:00,192.25,192.35,190.06,190.31,45285.947
2025-02-07T09:30:00+03:00,190.31,190.87,189.02,189.98,54990.168
2025-02-07T09:45:00+03:00,189.98,190.9,189.57,190.83,17952.562
2025-02-07T10:00:00+03:00,190.82,192.07,190.76,191.83,28719.203
2025-02-07T10:15:00+03:00,191.83,193.54,191.83,192.59,25716.532
2025-02-07T10:30:00+03:00,192.59,193.18,192.29,192.92,29972.743
2025-02-07T10:45:00+03:00,192.92,193.14,192.06,192.54,32079.395
2025-02-07T11:00:00+03:00,192.54,193.7,191.69,192.99,24983.564
2025-02-07T11:15:00+03:00,192.99,193.34,192.74,193.13,15236.247
2025-02-07T11:30:00+03:00,193.13,194.59,193.1,194.58,37187.446
2025-02-07T11:45:00+03:00,194.58,195.16,193.99,194.03,27381.445
2025-02-07T12:00:00+03:00,194.04,194.99,193.53,194.98,22311.564
2025-02-07T12:15:00+03:00,194.98,196.18,194.77,196.15,55906.826
2025-02-07T12:30:00+03:00,196.16,197.18,195.81,196.69,80337.324
2025-02-07T12:45:00+03:00,196.69,197.49,196.22,197.42,42068.546
2025-02-07T13:00:00+03:00,197.41,197.81,196.48,196.66,27029.291
2025-02-07T13:15:00+03:00,196.67,197.75,196.52,197.27,17865.781
2025-02-07T13:30:00+03:00,197.28,197.92,197.11,197.18,18226.199
2025-02-07T13:45:00+03:00,197.18,197.53,196.72,196.73,16472.278
2025-02-07T14:00:00+03:00,196.72,198.49,196.71,198.26,26550.405
2025-02-07T14:15:00+03:00,198.25,198.37,197.67,198.01,20049.714
2025-02-07T14:30:00+03:00,198.02,198.38,197.42,198.08,16986.066
2025-02-07T14:45:00+03:00,198.08,198.66,197.96,198.47,16610.578
2025-02-07T15:00:00+03:00,198.47,198.63,197.6,197.61,24279.398
2025-02-07T15:15:00+03:00,197.62,198.14,197.04,197.77,25531.018
2025-02-07T15:30:00+03:00,197.77,199.56,197.75,199.23,39132.427
2025-02-07T15:45:00+03:00,199.24,199.94,198.34,198.56,38712.036
2025-02-07T16:00:00+03:00,198.57,198.67,197.33,197.97,24038.952
2025-02-07T16:15:00+03:00,197.96,198.02,197,197.47,28144.246
2025-02-07T16:30:00+03:00,197.47,199.9,196.25,199.36,179917.81
2025-02-07T16:45:00+03:00,199.36,201.26,198.37,201.18,110632.181
2025-02-07T17:00:00+03:00,201.18,202.78,200.5,201.96,125049.87
2025-02-07T17:15:00+03:00,201.96,202.34,201.43,202.11,51832.97
2025-02-07T17:30:00+03:00,202.1,202.82,200.71,201.98,70228.419
2025-02-07T17:45:00+03:00,201.97,203.42,201.64,203.24,59207.033
2025-02-07T18:00:00+03:00,203.25,203.25,198.4,198.82,184866.24
2025-02-07T18:15:00+03:00,198.82,199.12,195.84,198.32,244246.419
2025-02-07T18:30:00+03:00,198.32,199.35,197.77,198.66,52241.725
2025-02-07T18:45:00+03:00,198.66,200.05,196.82,198.07,82733.555
2025-02-07T19:00:00+03:00,198.08,198.24,196.05,196.82,57107.638
2025-02-07T19:15:00+03:00,196.83,198.28,196.66,197.08,34505.792
2025-02-07T19:30:00+03:00,197.08,198.99,196.79,197.93,33934.695
2025-02-07T19:45:00+03:00,197.93,197.93,196.32,196.71,37753.779
2025-02-07T20:00:00+03:00,196.71,197.16,195.3,196.32,47836.946
2025-02-07T20:15:00+03:00,196.32,196.6,194.62,195.58,72607.669
2025-02-07T20:30:00+03:00,195.58,196.32,195.01,195.96,35188.894
2025-02-07T20:45:00+03:00,195.96,196.94,195.88,196.48,27587.228
2025-02-07T21:00:00+03:00,196.48,198.23,196.15,197.96,21719.659
2025-02-07T21:15:00+03:00,197.97,198.62,197.62,198.15,24720.813
2025-02-07T21:30:00+03:00,198.16,198.91,197.93,198.67,25765.261
2025-02-07T21:45:00+03:00,198.68,199.15,197.74,198.5,32374.98
2025-02-07T22:00:00+03:00,198.5,198.61,197.11,197.48,27998.678
2025-02-07T22:15:00+03:00,197.49,197.73,196.89,197.3,13347.047
2025-02-07T22:30:00+03:00,197.3,197.67,195.64,196.37,26392.674
2025-02-07T22:45:00+03:00,196.38,196.5,195.35,195.44,15398.281
2025-02-07T23:00:00+03:00,195.44,195.64,193.24,193.53,50977.074
2025-02-07T23:15:00+03:00,193.53,194.15,191.55,191.58,55948.729
2025-02-07T23:30:00+03:00,191.57,192.09,190.66,190.76,38455.407
2025-02-07T23:45:00+03:00,190.77,191.12,189.29,189.76,55478.156
2025-02-08T00:00:00+03:00,189.77,191.05,189.74,190.49,36355.893
2025-02-08T00:15:00+03:00,190.5,190.61,189.18,190.29,27640.267
2025-02-08T00:30:00+03:00,190.3,190.66,189.4,190.2,21458.934
2025-02-08T00:45:00+03:00,190.21,190.27,189.35,189.47,22239.035
2025-02-08T01:00:00+03:00,189.48,189.78,188.14,188.66,38339.961
2025-02-08T01:15:00+03:00,188.67,189.1,188.12,188.93,24804.594
2025-02-08T01:30:00+03:00,188.94,189.42,188.18,189.33,20549.88
2025-02-08T01:45:00+03:00,189.33,190.24,189.03,189.99,21536.681
2025-02-08T02:00:00+03:00,189.98,190.93,189.48,190.9,22647.036
2025-02-08T02:15:00+03:00,190.9,191.73,190.47,191.62,44330.001
2025-02-08T02:30:00+03:00,191.62,192.23,191.3,192.11,17010.76
2025-02-08T02:45:00+03:00,192.12,192.44,191.63,191.99,14522.774
2025-02-08T03:00:00+03:00,192,192.73,191.38,192.4,28637.298
2025-02-08T03:15:00+03:00,192.41,194.05,191.72,193.51,34070.254
2025-02-08T03:30:00+03:00,193.5,193.92,192.57,193.36,22513.164
2025-02-08T03:45:00+03:00,193.37,193.55,192.65,193.25,15701.193
2025-02-08T04:00:00+03:00,193.24,193.33,192.3,192.84,34889.585
2025-02-08T04:15:00+03:00,192.84,193.51,192.31,193.39,17463.601
2025-02-08T04:30:00+03:00,193.39,193.75,192.88,193.13,15969.786
2025-02-08T04:45:00+03:00,193.14,193.3,192.38,192.52,13314.419
2025-02-08T05:00:00+03:00,192.53,192.92,191.77,192.14,30766.586
2025-02-08T05:15:00+03:00,192.13,192.93,192.1,192.88,20900.752
2025-02-08T05:30:00+03:00,192.87,192.92,192.19,192.52,9064.049
2025-02-08T05:45:00+03:00,192.52,193.92,192.2,193.33,23871.771
2025-02-08T06:00:00+03:00,193.33,194.34,193.33,193.98,21875.842
2025-02-08T06:15:00+03:00,193.98,193.99,192.56,192.94,23083.158
2025-02-08T06:30:00+03:00,192.94,193.45,192.77,193.39,7440.112
2025-02-08T06:45:00+03:00,193.4,193.52,192.83,192.98,9500.818
2025-02-08T07:00:00+03:00,192.98,193.3,192.45,192.66,15979.73
2025-02-08T07:15:00+03:00,192.66,192.74,192.15,192.26,12968.284
2025-02-08T07:30:00+03:00,192.27,192.34,191.72,191.97,19297.36
2025-02-08T07:45:00+03:00,191.97,192.32,191.61,191.78,15446.588
2025-02-08T08:00:00+03:00,191.78,191.92,190.43,190.77,18668.36
2025-02-08T08:15:00+03:00,190.77,191.08,190.09,190.77,18891.521
2025-02-08T08:30:00+03:00,190.77,191.09,190.26,191.07,10276.231
2025-02-08T08:45:00+03:00,191.06,191.47,190.54,190.62,11941.911
2025-02-08T09:00:00+03:00,190.62,191.11,190.29,191.09,15468.41
2025-02-08T09:15:00+03:00,191.08,191.73,191,191.56,13891.698
2025-02-08T09:30:00+03:00,191.55,191.55,190.9,191.37,13360.839
2025-02-08T09:45:00+03:00,191.37,191.37,190.22,190.9,33960.619
2025-02-08T10:00:00+03:00,190.9,191.4,190.22,190.31,35525.15
2025-02-08T10:15:00+03:00,190.3,191.1,189.81,190.73,21926.523
2025-02-08T10:30:00+03:00,190.73,192.27,190.67,191.99,17528.621
2025-02-08T10:45:00+03:00,191.99,193.34,191.84,192.79,34623.659
2025-02-08T11:00:00+03:00,192.79,193.6,192.75,193.19,29987.659
2025-02-08T11:15:00+03:00,193.19,193.3,192.64,192.75,14619.629
2025-02-08T11:30:00+03:00,192.75,193.04,192.16,192.52,11773.57
2025-02-08T11:45:00+03:00,192.51,192.69,191.65,191.82,16013.142
2025-02-08T12:00:00+03:00,191.82,192.68,191.8,192.49,13840.507
2025-02-08T12:15:00+03:00,192.48,193.43,192.43,193.42,17741.855
2025-02-08T12:30:00+03:00,193.42,193.52,193.05,193.45,17605.825
2025-02-08T12:45:00+03:00,193.46,193.99,193.13,193.81,15837.953
2025-02-08T13:00:00+03:00,193.8,194.63,193.77,194.5,20826.821
2025-02-08T13:15:00+03:00,194.51,194.99,194.27,194.55,12305.367
2025-02-08T13:30:00+03:00,194.54,194.55,193.46,193.68,21857.986
2025-02-08T13:45:00+03:00,193.68,194.08,193.29,193.61,16264.68
2025-02-08T14:00:00+03:00,193.6,194.21,193.33,193.7,12580.04
2025-02-08T14:15:00+03:00,193.7,194.54,193.18,193.24,24380.048
2025-02-08T14:30:00+03:00,193.24,193.96,193.24,193.5,14287.12
2025-02-08T14:45:00+03:00,193.5,194.49,193.05,194.39,13911.975
2025-02-08T15:00:00+03:00,194.39,194.53,193.67,193.68,15689.421
2025-02-08T15:15:00+03:00,193.68,193.81,193.16,193.47,15907.435
2025-02-08T15:30:00+03:00,193.48,193.97,193.09,193.27,14456.489
2025-02-08T15:45:00+03:00,193.26,194.09,193.14,193.82,14113.767
2025-02-08T16:00:00+03:00,193.83,194.51,193.83,194.39,18519.911
2025-02-08T16:15:00+03:00,194.38,194.94,194.17,194.94,16587.721
2025-02-08T16:30:00+03:00,194.94,196.22,194.54,196.04,41266.31
2025-02-08T16:45:00+03:00,196.04,196.45,195.2,195.34,27016.14
2025-02-08T17:00:00+03:00,195.33,195.99,194.84,195.34,35168.429
2025-02-08T17:15:00+03:00,195.33,195.34,193.8,194.22,33013.59
2025-02-08T17:30:00+03:00,194.21,194.32,193.62,194.27,25319.499
2025-02-08T17:45:00+03:00,194.28,194.91,193.87,194.57,24779.925
2025-02-08T18:00:00+03:00,194.57,195.24,193.94,194.91,16909.093
2025-02-08T18:15:00+03:00,194.91,195.31,193.84,193.86,15558.693
2025-02-08T18:30:00+03:00,193.86,194,192.74,192.94,29297.89
2025-02-08T18:45:00+03:00,192.94,193.49,192.78,193.41,22145.467
2025-02-08T19:00:00+03:00,193.42,194.3,193.2,193.92,25379.374
2025-02-08T19:15:00+03:00,193.93,194.86,193.26,194.67,20751.882
2025-02-08T19:30:00+03:00,194.68,194.85,193.82,194.14,34183.57
2025-02-08T19:45:00+03:00,194.14,195.56,193.77,195.42,55664.194
2025-02-08T20:00:00+03:00,195.42,196.44,195.4,195.62,43288.513
2025-02-08T20:15:00+03:00,195.62,195.91,195.1,195.42,18099.092
2025-02-08T20:30:00+03:00,195.42,196.33,195.4,196.11,29328.392
2025-02-08T20:45:00+03:00,196.11,196.86,195.97,196.83,19423.687
2025-02-08T21:00:00+03:00,196.84,197.26,195.95,196.29,25555.26
2025-02-08T21:15:00+03:00,196.29,196.56,195.87,196.48,14510.039
2025-02-08T21:30:00+03:00,196.48,197.11,196.31,196.7,19777.179
2025-02-08T21:45:00+03:00,196.7,196.8,196.13,196.8,16238.761
2025-02-08T22:00:00+03:00,196.79,197.71,196.72,197.3,26159.404
2025-02-08T22:15:00+03:00,197.3,198.18,197.03,197.76,23917.175
2025-02-08T22:30:00+03:00,197.76,198.4,197.01,197.19,21536.179
